,ENTIDAD,NOM_ENT,LOC,NOM_MUN,POBTOT,POBFEM,POBMAS,LATITUD,LONGITUD
148687,25,Sinaloa,462,Rosario,2,*,*,"23°02'17.230"" N","106°11'44.749"" W"
148688,25,Sinaloa,463,Rosario,3,*,*,"22°59'39.006"" N","106°02'11.422"" W"
148689,25,Sinaloa,464,Rosario,2,*,*,"23°04'48.850"" N","105°43'26.803"" W"
148690,25,Sinaloa,468,Rosario,147,74,73,"22°54'30.803"" N","105°54'44.183"" W"
148691,25,Sinaloa,470,Rosario,10,6,4,"23°09'16.092"" N","105°53'48.006"" W"
148692,25,Sinaloa,471,Rosario,6,3,3,"23°10'15.240"" N","105°54'46.748"" W"
148693,25,Sinaloa,472,Rosario,174,80,94,"23°04'44.067"" N","106°08'44.871"" W"
148694,25,Sinaloa,475,Rosario,10,4,6,"23°02'53.530"" N","105°28'22.606"" W"
148695,25,Sinaloa,476,Rosario,8,*,*,"23°02'29.961"" N","105°56'48.356"" W"
148696,25,Sinaloa,483,Rosario,6,3,3,"22°58'36.625"" N","105°37'24.161"" W"
148697,25,Sinaloa,488,Rosario,1,*,*,"23°09'33.638"" N","105°50'38.898"" W"
148698,25,Sinaloa,517,Rosario,3,*,*,"23°04'03.908"" N","105°29'12.774"" W"
148699,25,Sinaloa,518,Rosario,27,10,17,"22°58'09.435"" N","105°50'16.495"" W"
148700,25,Sinaloa,519,Rosario,4,*,*,"22°58'42.574"" N","105°50'46.493"" W"
148701,25,Sinaloa,520,Rosario,4,*,*,"22°55'45.039"" N","105°49'59.691"" W"
148702,25,Sinaloa,525,Rosario,6,*,*,"22°54'25.637"" N","105°52'07.417"" W"
148703,25,Sinaloa,526,Rosario,1,*,*,"22°51'19.637"" N","106°01'51.166"" W"
148704,25,Sinaloa,535,Rosario,5,*,*,"23°05'03.874"" N","106°08'52.277"" W"
148705,25,Sinaloa,538,Rosario,4,*,*,"22°54'17.292"" N","106°04'46.358"" W"
148706,25,Sinaloa,543,Rosario,2,*,*,"23°09'27.368"" N","105°51'44.689"" W"
148707,25,Sinaloa,545,Rosario,4,*,*,"22°54'10.799"" N","105°50'43.721"" W"
148708,25,Sinaloa,552,Rosario,2,*,*,"22°58'50.831"" N","105°50'28.607"" W"
148709,25,Sinaloa,553,Rosario,4,*,*,"23°00'33.960"" N","105°52'49.929"" W"
148710,25,Sinaloa,557,Rosario,3,*,*,"23°00'50.380"" N","105°52'45.736"" W"
148711,25,Sinaloa,560,Rosario,3,*,*,"23°09'59.320"" N","105°54'16.165"" W"
148712,25,Sinaloa,571,Rosario,11,3,8,"23°00'00.376"" N","105°52'31.643"" W"
148713,25,Sinaloa,575,Rosario,508,249,259,"23°02'04.120"" N","105°56'46.995"" W"
148714,25,Sinaloa,586,Rosario,5,*,*,"23°02'53.821"" N","106°12'21.555"" W"
148715,25,Sinaloa,587,Rosario,4,*,*,"23°13'38.709"" N","105°55'31.764"" W"
148716,25,Sinaloa,599,Rosario,1,*,*,"22°53'46.508"" N","105°56'25.088"" W"
148717,25,Sinaloa,602,Rosario,1,*,*,"22°55'46.677"" N","105°49'30.875"" W"
148718,25,Sinaloa,605,Rosario,1,*,*,"22°57'25.844"" N","105°57'26.111"" W"
148719,25,Sinaloa,617,Rosario,7,*,*,"23°02'30.528"" N","106°11'20.413"" W"
148720,25,Sinaloa,627,Rosario,1,*,*,"22°55'01.047"" N","105°51'21.361"" W"
148721,25,Sinaloa,632,Rosario,3,*,*,"22°53'21.718"" N","105°58'49.941"" W"
148722,25,Sinaloa,654,Rosario,5,*,*,"23°04'06.018"" N","105°59'20.238"" W"
148723,25,Sinaloa,656,Rosario,11,*,*,"23°00'51.814"" N","106°09'29.052"" W"
148724,25,Sinaloa,657,Rosario,5,*,*,"22°59'04.894"" N","105°50'21.360"" W"
148725,25,Sinaloa,673,Rosario,5,*,*,"22°55'09.239"" N","105°50'50.743"" W"
148726,25,Sinaloa,679,Rosario,2,*,*,"23°01'19.915"" N","106°10'20.086"" W"
148727,25,Sinaloa,681,Rosario,8,*,*,"22°57'10.617"" N","105°54'52.352"" W"
148728,25,Sinaloa,684,Rosario,5,*,*,"22°53'26.082"" N","105°58'48.569"" W"
148729,25,Sinaloa,687,Rosario,8,*,*,"22°57'47.415"" N","106°06'52.391"" W"
148730,25,Sinaloa,694,Rosario,3,*,*,"23°01'13.232"" N","105°36'23.416"" W"
148731,25,Sinaloa,695,Rosario,2,*,*,"23°03'50.765"" N","106°14'07.208"" W"
148732,25,Sinaloa,702,Rosario,36,16,20,"23°05'52.283"" N","105°41'39.730"" W"
148733,25,Sinaloa,706,Rosario,6,*,*,"22°57'24.837"" N","105°50'07.657"" W"
148734,25,Sinaloa,708,Rosario,6,*,*,"22°58'39.002"" N","105°51'38.699"" W"
148735,25,Sinaloa,711,Rosario,2,*,*,"23°03'50.896"" N","105°56'54.470"" W"
148736,25,Sinaloa,717,Rosario,3,*,*,"22°57'26.331"" N","105°52'36.573"" W"
148737,25,Sinaloa,718,Rosario,1,*,*,"22°54'37.847"" N","105°52'46.750"" W"
148738,25,Sinaloa,719,Rosario,4,*,*,"22°58'10.388"" N","105°54'26.776"" W"
148739,25,Sinaloa,722,Rosario,5,*,*,"22°54'18.473"" N","105°54'47.939"" W"
148740,25,Sinaloa,724,Rosario,4,*,*,"23°00'53.651"" N","105°55'08.612"" W"
148741,25,Sinaloa,733,Rosario,2,*,*,"22°52'27.884"" N","105°58'17.596"" W"
148742,25,Sinaloa,734,Rosario,5,*,*,"23°10'24.494"" N","105°41'53.989"" W"
148743,25,Sinaloa,744,Rosario,7,*,*,"23°09'23.573"" N","105°41'16.336"" W"
148744,25,Sinaloa,746,Rosario,10,*,*,"23°03'12.087"" N","106°12'18.380"" W"
148745,25,Sinaloa,747,Rosario,6,*,*,"23°00'35.988"" N","105°55'15.320"" W"
148746,25,Sinaloa,752,Rosario,6,*,*,"23°00'10.841"" N","106°09'45.461"" W"
148747,25,Sinaloa,753,Rosario,5,*,*,"22°55'46.730"" N","106°06'37.376"" W"
148748,25,Sinaloa,756,Rosario,15,5,10,"22°54'17.737"" N","105°55'34.261"" W"
148749,25,Sinaloa,757,Rosario,12,5,7,"23°00'22.330"" N","106°09'33.419"" W"
148750,25,Sinaloa,760,Rosario,4,*,*,"22°53'53.425"" N","105°56'33.970"" W"
148751,25,Sinaloa,766,Rosario,1,*,*,"23°02'32.505"" N","106°12'01.118"" W"
148752,25,Sinaloa,767,Rosario,1,*,*,"23°00'35.944"" N","105°53'13.258"" W"
148753,25,Sinaloa,768,Rosario,4,*,*,"23°00'25.431"" N","105°53'05.533"" W"
148754,25,Sinaloa,769,Rosario,1,*,*,"23°08'22.584"" N","105°52'35.749"" W"
148755,25,Sinaloa,770,Rosario,3,*,*,"23°01'23.855"" N","105°57'53.310"" W"
148756,25,Sinaloa,771,Rosario,5,*,*,"23°04'43.495"" N","105°59'48.218"" W"
148757,25,Sinaloa,772,Rosario,11,*,*,"22°54'45.177"" N","105°57'13.940"" W"
148758,25,Sinaloa,773,Rosario,4,*,*,"22°55'20.709"" N","105°56'58.343"" W"
148759,25,Sinaloa,774,Rosario,3,*,*,"22°58'39.083"" N","105°50'23.550"" W"
148760,25,Sinaloa,9998,Rosario,280,121,159,,
148761,25,Sinaloa,9999,Rosario,131,58,73,,
148762,25,Sinaloa,0,Salvador Alvarado,79492,41068,38424,,
148763,25,Sinaloa,1,Salvador Alvarado,65215,33971,31244,"25°27'25.200"" N","108°04'50.520"" W"
148764,25,Sinaloa,3,Salvador Alvarado,439,217,222,"25°22'51.472"" N","108°01'32.388"" W"
148765,25,Sinaloa,4,Salvador Alvarado,329,164,165,"25°32'55.364"" N","108°11'14.100"" W"
148766,25,Sinaloa,5,Salvador Alvarado,252,120,132,"25°18'30.935"" N","107°54'37.739"" W"
148767,25,Sinaloa,6,Salvador Alvarado,293,140,153,"25°36'11.836"" N","108°07'24.931"" W"
148768,25,Sinaloa,7,Salvador Alvarado,222,107,115,"25°14'06.756"" N","107°57'25.466"" W"
148769,25,Sinaloa,8,Salvador Alvarado,546,266,280,"25°20'01.214"" N","107°57'05.111"" W"
148770,25,Sinaloa,9,Salvador Alvarado,121,58,63,"25°20'23.057"" N","107°59'09.259"" W"
148771,25,Sinaloa,10,Salvador Alvarado,50,30,20,"25°14'18.000"" N","108°01'26.000"" W"
148772,25,Sinaloa,11,Salvador Alvarado,268,130,138,"25°35'09.062"" N","108°03'15.386"" W"
148773,25,Sinaloa,13,Salvador Alvarado,181,86,95,"25°31'24.544"" N","108°10'09.255"" W"
148774,25,Sinaloa,16,Salvador Alvarado,695,355,340,"25°26'54.634"" N","108°11'47.749"" W"
148775,25,Sinaloa,17,Salvador Alvarado,22,10,12,"25°16'40.028"" N","107°58'23.471"" W"
148776,25,Sinaloa,20,Salvador Alvarado,52,21,31,"25°10'53.153"" N","107°57'28.382"" W"
148777,25,Sinaloa,22,Salvador Alvarado,97,49,48,"25°31'40.242"" N","108°07'22.184"" W"
148778,25,Sinaloa,25,Salvador Alvarado,143,70,73,"25°25'40.097"" N","108°13'57.645"" W"
148779,25,Sinaloa,29,Salvador Alvarado,240,117,123,"25°35'18.242"" N","108°09'23.246"" W"
148780,25,Sinaloa,32,Salvador Alvarado,426,195,231,"25°26'05.820"" N","108°16'20.232"" W"
148781,25,Sinaloa,33,Salvador Alvarado,1,*,*,"25°17'50.844"" N","107°57'19.024"" W"
148782,25,Sinaloa,34,Salvador Alvarado,745,368,377,"25°26'14.485"" N","108°07'59.780"" W"
148783,25,Sinaloa,39,Salvador Alvarado,587,270,317,"25°24'44.267"" N","108°02'34.334"" W"
148784,25,Sinaloa,40,Salvador Alvarado,5216,2660,2556,"25°28'47.066"" N","108°10'02.908"" W"
148785,25,Sinaloa,41,Salvador Alvarado,31,15,16,"25°17'39.098"" N","107°56'11.115"" W"
148786,25,Sinaloa,43,Salvador Alvarado,89,41,48,"25°14'20.123"" N","107°54'00.425"" W"
148787,25,Sinaloa,44,Salvador Alvarado,715,368,347,"25°26'40.076"" N","108°03'15.899"" W"
148788,25,Sinaloa,46,Salvador Alvarado,244,114,130,"25°36'07.811"" N","108°10'24.465"" W"
148789,25,Sinaloa,49,Salvador Alvarado,73,36,37,"25°32'51.749"" N","108°06'25.579"" W"
148790,25,Sinaloa,50,Salvador Alvarado,2,*,*,"25°22'02.902"" N","108°01'24.264"" W"
148791,25,Sinaloa,52,Salvador Alvarado,47,26,21,"25°14'09.406"" N","107°58'39.532"" W"
148792,25,Sinaloa,53,Salvador Alvarado,80,41,39,"25°27'37.268"" N","108°01'30.285"" W"
148793,25,Sinaloa,55,Salvador Alvarado,264,139,125,"25°26'52.032"" N","108°15'28.749"" W"
148794,25,Sinaloa,58,Salvador Alvarado,231,112,119,"25°26'40.811"" N","108°14'27.290"" W"
148795,25,Sinaloa,64,Salvador Alvarado,2,*,*,"25°17'24.058"" N","107°55'17.228"" W"
148796,25,Sinaloa,73,Salvador Alvarado,158,73,85,"25°36'22.094"" N","108°09'41.437"" W"
148797,25,Sinaloa,76,Salvador Alvarado,242,119,123,"25°18'16.586"" N","108°01'49.985"" W"
148798,25,Sinaloa,78,Salvador Alvarado,4,*,*,"25°23'50.560"" N","108°01'56.100"" W"
148799,25,Sinaloa,81,Salvador Alvarado,107,53,54,"25°20'12.167"" N","108°00'39.327"" W"
148800,25,Sinaloa,85,Salvador Alvarado,7,*,*,"25°20'24.873"" N","107°57'39.176"" W"
148801,25,Sinaloa,87,Salvador Alvarado,30,13,17,"25°24'11.837"" N","108°02'22.962"" W"
148802,25,Sinaloa,91,Salvador Alvarado,2,*,*,"25°28'08.623"" N","108°14'05.733"" W"
148803,25,Sinaloa,94,Salvador Alvarado,5,*,*,"25°28'25.574"" N","108°10'07.299"" W"
148804,25,Sinaloa,95,Salvador Alvarado,2,*,*,"25°33'03.821"" N","108°04'37.431"" W"
148805,25,Sinaloa,96,Salvador Alvarado,1,*,*,"25°32'24.828"" N","108°05'06.437"" W"
148806,25,Sinaloa,101,Salvador Alvarado,177,81,96,"25°34'05.422"" N","108°05'00.978"" W"
148807,25,Sinaloa,108,Salvador Alvarado,4,*,*,"25°28'32.276"" N","108°01'15.746"" W"
148808,25,Sinaloa,120,Salvador Alvarado,1,*,*,"25°27'51.591"" N","108°11'34.793"" W"
148809,25,Sinaloa,130,Salvador Alvarado,18,10,8,"25°26'43.001"" N","108°06'57.032"" W"
148810,25,Sinaloa,131,Salvador Alvarado,2,*,*,"25°25'15.879"" N","108°15'26.235"" W"
148811,25,Sinaloa,138,Salvador Alvarado,4,*,*,"25°26'15.967"" N","108°07'13.849"" W"
148812,25,Sinaloa,142,Salvador Alvarado,1,*,*,"25°24'34.335"" N","108°14'38.784"" W"
148813,25,Sinaloa,148,Salvador Alvarado,538,284,254,"25°26'58.018"" N","108°16'22.485"" W"
148814,25,Sinaloa,157,Salvador Alvarado,6,*,*,"25°27'18.031"" N","108°05'58.813"" W"
148815,25,Sinaloa,158,Salvador Alvarado,2,*,*,"25°22'54.433"" N","108°01'01.131"" W"
148816,25,Sinaloa,169,Salvador Alvarado,3,*,*,"25°29'08.076"" N","108°04'45.948"" W"
148817,25,Sinaloa,173,Salvador Alvarado,11,4,7,"25°28'00.059"" N","108°05'42.075"" W"
148818,25,Sinaloa,178,Salvador Alvarado,122,58,64,"25°35'14.192"" N","108°06'45.638"" W"
148819,25,Sinaloa,183,Salvador Alvarado,8,3,5,"25°28'07.106"" N","108°07'27.269"" W"
148820,25,Sinaloa,191,Salvador Alvarado,4,*,*,"25°27'36.118"" N","108°02'33.751"" W"
148821,25,Sinaloa,199,Salvador Alvarado,4,*,*,"25°27'28.636"" N","108°03'09.493"" W"
148822,25,Sinaloa,209,Salvador Alvarado,1,*,*,"25°27'52.856"" N","108°07'47.229"" W"
148823,25,Sinaloa,211,Salvador Alvarado,1,*,*,"25°30'13.495"" N","108°05'04.595"" W"
148824,25,Sinaloa,227,Salvador Alvarado,8,*,*,"25°13'44.553"" N","107°53'42.617"" W"
148825,25,Sinaloa,244,Salvador Alvarado,3,*,*,"25°20'47.898"" N","107°58'54.246"" W"
148826,25,Sinaloa,247,Salvador Alvarado,14,7,7,"25°27'54.690"" N","108°06'07.418"" W"
148827,25,Sinaloa,253,Salvador Alvarado,13,4,9,"25°28'22.917"" N","108°02'51.468"" W"
148828,25,Sinaloa,256,Salvador Alvarado,1,*,*,"25°27'39.364"" N","108°06'17.232"" W"
148829,25,Sinaloa,264,Salvador Alvarado,1,*,*,"25°29'12.874"" N","108°14'45.757"" W"
148830,25,Sinaloa,267,Salvador Alvarado,5,*,*,"25°18'31.863"" N","107°55'12.859"" W"
148831,25,Sinaloa,269,Salvador Alvarado,2,*,*,"25°09'58.943"" N","107°57'41.690"" W"
148832,25,Sinaloa,270,Salvador Alvarado,1,*,*,"25°28'36.336"" N","108°15'38.335"" W"
148833,25,Sinaloa,271,Salvador Alvarado,6,*,*,"25°24'00.051"" N","108°15'33.495"" W"
148834,25,Sinaloa,272,Salvador Alvarado,1,*,*,"25°26'58.150"" N","108°02'51.175"" W"
148835,25,Sinaloa,275,Salvador Alvarado,3,*,*,"25°27'06.911"" N","108°08'13.964"" W"
148836,25,Sinaloa,664,Salvador Alvarado,1,*,*,"25°28'19.083"" N","108°08'49.108"" W"
148837,25,Sinaloa,665,Salvador Alvarado,5,*,*,"25°34'37.798"" N","108°04'22.944"" W"
148838,25,Sinaloa,666,Salvador Alvarado,5,*,*,"25°33'21.347"" N","108°05'50.094"" W"
148839,25,Sinaloa,674,Salvador Alvarado,2,*,*,"25°27'37.672"" N","108°07'46.875"" W"
148840,25,Sinaloa,676,Salvador Alvarado,6,*,*,"25°28'57.301"" N","108°04'36.981"" W"
148841,25,Sinaloa,680,Salvador Alvarado,3,*,*,"25°33'24.477"" N","108°05'56.919"" W"
148842,25,Sinaloa,681,Salvador Alvarado,3,*,*,"25°32'32.839"" N","108°05'52.002"" W"
148843,25,Sinaloa,683,Salvador Alvarado,2,*,*,"25°22'31.257"" N","108°00'01.718"" W"
148844,25,Sinaloa,685,Salvador Alvarado,3,*,*,"25°28'22.662"" N","108°09'35.480"" W"
148845,25,Sinaloa,686,Salvador Alvarado,4,*,*,"25°21'47.007"" N","107°58'17.097"" W"
148846,25,Sinaloa,689,Salvador Alvarado,2,*,*,"25°23'16.310"" N","108°01'55.740"" W"
148847,25,Sinaloa,691,Salvador Alvarado,1,*,*,"25°22'51.940"" N","108°00'39.430"" W"
148848,25,Sinaloa,694,Salvador Alvarado,7,*,*,"25°28'02.880"" N","108°05'42.450"" W"
148849,25,Sinaloa,695,Salvador Alvarado,3,*,*,"25°28'16.620"" N","108°03'43.950"" W"
148850,25,Sinaloa,696,Salvador Alvarado,4,*,*,"25°29'07.970"" N","108°04'26.390"" W"
148851,25,Sinaloa,9998,Salvador Alvarado,109,48,61,,
148852,25,Sinaloa,9999,Salvador Alvarado,32,15,17,,
148853,25,Sinaloa,0,San Ignacio,19505,9223,10282,,
148854,25,Sinaloa,1,San Ignacio,4810,2229,2581,"23°56'24.993"" N","106°25'31.789"" W"
148855,25,Sinaloa,2,San Ignacio,128,60,68,"24°05'16.401"" N","106°38'57.527"" W"
148856,25,Sinaloa,4,San Ignacio,37,16,21,"24°03'50.309"" N","106°38'31.364"" W"
148857,25,Sinaloa,11,San Ignacio,252,128,124,"24°04'39.986"" N","106°22'10.178"" W"
148858,25,Sinaloa,21,San Ignacio,2,*,*,"24°10'25.724"" N","106°10'35.276"" W"
148859,25,Sinaloa,27,San Ignacio,15,5,10,"24°02'19.652"" N","106°03'35.088"" W"
148860,25,Sinaloa,30,San Ignacio,269,132,137,"23°53'25.239"" N","106°29'31.841"" W"
148861,25,Sinaloa,32,San Ignacio,112,54,58,"23°53'03.362"" N","106°37'23.569"" W"
148862,25,Sinaloa,35,San Ignacio,371,168,203,"23°52'43.411"" N","106°38'42.520"" W"
148863,25,Sinaloa,36,San Ignacio,48,24,24,"24°03'33.356"" N","106°27'32.436"" W"
148864,25,Sinaloa,38,San Ignacio,8,*,*,"23°56'07.765"" N","106°25'14.516"" W"
148865,25,Sinaloa,39,San Ignacio,52,24,28,"23°56'24.486"" N","106°09'15.434"" W"
148866,25,Sinaloa,42,San Ignacio,49,22,27,"23°50'00.367"" N","106°20'20.995"" W"
148867,25,Sinaloa,43,San Ignacio,81,38,43,"23°51'28.569"" N","106°30'15.275"" W"
148868,25,Sinaloa,44,San Ignacio,51,18,33,"24°03'45.638"" N","106°23'38.689"" W"
148869,25,Sinaloa,45,San Ignacio,10,*,*,"24°05'48.661"" N","106°07'17.831"" W"
148870,25,Sinaloa,47,San Ignacio,1,*,*,"24°10'29.470"" N","106°23'39.500"" W"
148871,25,Sinaloa,49,San Ignacio,25,10,15,"23°57'32.322"" N","106°29'17.275"" W"
148872,25,Sinaloa,52,San Ignacio,1628,792,836,"23°47'37.426"" N","106°36'05.890"" W"
148873,25,Sinaloa,53,San Ignacio,8,2,6,"23°47'06.121"" N","106°36'28.962"" W"
148874,25,Sinaloa,54,San Ignacio,163,79,84,"23°51'14.632"" N","106°36'58.861"" W"
148875,25,Sinaloa,59,San Ignacio,8,*,*,"23°49'02.867"" N","106°32'30.881"" W"
148876,25,Sinaloa,60,San Ignacio,16,7,9,"23°53'08.417"" N","106°23'23.895"" W"
148877,25,Sinaloa,61,San Ignacio,24,12,12,"23°59'21.650"" N","106°26'17.634"" W"
148878,25,Sinaloa,65,San Ignacio,8,4,4,"23°52'27.539"" N","106°26'07.148"" W"
148879,25,Sinaloa,66,San Ignacio,3650,1779,1871,"23°43'18.636"" N","106°46'54.435"" W"
148880,25,Sinaloa,67,San Ignacio,478,243,235,"23°45'38.013"" N","106°42'41.785"" W"
148881,25,Sinaloa,76,San Ignacio,8,4,4,"23°56'54.681"" N","106°36'24.299"" W"
148882,25,Sinaloa,82,San Ignacio,27,13,14,"24°08'31.627"" N","106°21'42.957"" W"
148883,25,Sinaloa,85,San Ignacio,41,14,27,"23°47'15.325"" N","106°30'52.664"" W"
148884,25,Sinaloa,86,San Ignacio,3,*,*,"23°54'54.134"" N","106°21'22.061"" W"
148885,25,Sinaloa,88,San Ignacio,324,156,168,"23°55'25.066"" N","106°37'14.251"" W"
148886,25,Sinaloa,93,San Ignacio,270,145,125,"23°50'43.879"" N","106°25'30.503"" W"
148887,25,Sinaloa,96,San Ignacio,57,24,33,"23°56'47.529"" N","106°23'31.071"" W"
148888,25,Sinaloa,99,San Ignacio,176,64,112,"23°44'35.141"" N","106°31'45.670"" W"
148889,25,Sinaloa,101,San Ignacio,122,54,68,"23°53'15.901"" N","106°25'53.466"" W"
148890,25,Sinaloa,102,San Ignacio,287,131,156,"23°45'59.967"" N","106°30'45.382"" W"
148891,25,Sinaloa,105,San Ignacio,27,11,16,"23°52'37.542"" N","106°39'07.320"" W"
148892,25,Sinaloa,106,San Ignacio,13,6,7,"23°51'43.776"" N","106°28'13.402"" W"
148893,25,Sinaloa,116,San Ignacio,30,14,16,"23°55'47.954"" N","106°35'47.329"" W"
148894,25,Sinaloa,117,San Ignacio,1495,736,759,"23°49'56.245"" N","106°39'38.058"" W"
148895,25,Sinaloa,118,San Ignacio,373,180,193,"23°51'06.510"" N","106°38'14.151"" W"
148896,25,Sinaloa,120,San Ignacio,16,10,6,"23°49'56.798"" N","106°31'56.344"" W"
148897,25,Sinaloa,122,San Ignacio,118,51,67,"24°01'44.712"" N","106°26'08.713"" W"
148898,25,Sinaloa,123,San Ignacio,36,14,22,"23°49'22.781"" N","106°32'13.203"" W"
148899,25,Sinaloa,131,San Ignacio,103,50,53,"23°35'58.256"" N","106°43'09.861"" W"
148900,25,Sinaloa,132,San Ignacio,20,7,13,"24°09'13.136"" N","106°08'49.697"" W"
148901,25,Sinaloa,133,San Ignacio,93,40,53,"23°56'30.738"" N","106°35'47.498"" W"
148902,25,Sinaloa,140,San Ignacio,7,*,*,"24°07'32.627"" N","106°06'41.841"" W"
148903,25,Sinaloa,148,San Ignacio,8,*,*,"23°47'33.080"" N","106°40'56.044"" W"
148904,25,Sinaloa,149,San Ignacio,117,49,68,"24°00'25.534"" N","106°34'37.702"" W"
148905,25,Sinaloa,151,San Ignacio,275,134,141,"23°55'10.438"" N","106°30'33.130"" W"
148906,25,Sinaloa,152,San Ignacio,419,184,235,"23°52'40.548"" N","106°19'22.929"" W"
148907,25,Sinaloa,153,San Ignacio,6,*,*,"23°46'06.796"" N","106°37'18.633"" W"
148908,25,Sinaloa,157,San Ignacio,7,*,*,"24°08'40.928"" N","106°00'15.466"" W"
148909,25,Sinaloa,161,San Ignacio,99,48,51,"23°50'23.958"" N","106°21'03.785"" W"
148910,25,Sinaloa,164,San Ignacio,61,27,34,"23°42'45.976"" N","106°25'44.647"" W"
148911,25,Sinaloa,167,San Ignacio,201,97,104,"23°54'00.687"" N","106°15'26.140"" W"
148912,25,Sinaloa,168,San Ignacio,21,8,13,"24°00'10.624"" N","106°07'20.754"" W"
148913,25,Sinaloa,169,San Ignacio,21,10,11,"23°59'36.511"" N","106°08'21.987"" W"
148914,25,Sinaloa,171,San Ignacio,36,18,18,"23°53'45.145"" N","106°23'47.361"" W"
148915,25,Sinaloa,176,San Ignacio,100,43,57,"23°48'53.571"" N","106°25'23.117"" W"
148916,25,Sinaloa,180,San Ignacio,3,*,*,"23°46'26.264"" N","106°36'59.548"" W"
148917,25,Sinaloa,219,San Ignacio,36,17,19,"23°38'29.454"" N","106°21'29.490"" W"
148918,25,Sinaloa,220,San Ignacio,1,*,*,"23°39'36.212"" N","106°21'21.095"" W"
148919,25,Sinaloa,221,San Ignacio,80,33,47,"23°46'13.962"" N","106°28'25.146"" W"
148920,25,Sinaloa,236,San Ignacio,2,*,*,"23°38'13.208"" N","106°34'36.016"" W"
148921,25,Sinaloa,246,San Ignacio,3,*,*,"23°46'26.158"" N","106°36'43.345"" W"
148922,25,Sinaloa,287,San Ignacio,194,98,96,"23°55'36.971"" N","106°22'26.946"" W"
148923,25,Sinaloa,290,San Ignacio,3,*,*,"23°41'08.656"" N","106°19'40.306"" W"
148924,25,Sinaloa,291,San Ignacio,17,9,8,"23°45'27.514"" N","106°22'23.558"" W"
148925,25,Sinaloa,295,San Ignacio,1,*,*,"23°56'06.101"" N","106°38'43.054"" W"
148926,25,Sinaloa,296,San Ignacio,2,*,*,"23°41'46.260"" N","106°17'22.732"" W"
148927,25,Sinaloa,313,San Ignacio,62,31,31,"23°55'52.848"" N","106°32'01.471"" W"
148928,25,Sinaloa,319,San Ignacio,2,*,*,"23°36'54.234"" N","106°19'18.194"" W"
148929,25,Sinaloa,325,San Ignacio,5,*,*,"23°38'48.948"" N","106°34'01.305"" W"
148930,25,Sinaloa,326,San Ignacio,10,4,6,"24°06'12.939"" N","105°59'28.852"" W"
148931,25,Sinaloa,335,San Ignacio,191,88,103,"23°37'39.380"" N","106°44'35.325"" W"
148932,25,Sinaloa,343,San Ignacio,3,*,*,"23°46'04.974"" N","106°38'29.805"" W"
148933,25,Sinaloa,345,San Ignacio,2,*,*,"23°49'23.320"" N","106°23'45.985"" W"
148934,25,Sinaloa,349,San Ignacio,6,*,*,"23°44'37.477"" N","106°33'54.342"" W"
148935,25,Sinaloa,366,San Ignacio,15,5,10,"23°37'52.761"" N","106°20'33.900"" W"
148936,25,Sinaloa,378,San Ignacio,3,*,*,"23°46'20.517"" N","106°39'21.026"" W"
148937,25,Sinaloa,388,San Ignacio,11,*,*,"23°57'50.581"" N","106°10'15.297"" W"
148938,25,Sinaloa,390,San Ignacio,2,*,*,"23°47'40.688"" N","106°24'51.718"" W"
148939,25,Sinaloa,408,San Ignacio,2,*,*,"23°38'34.007"" N","106°33'19.494"" W"
148940,25,Sinaloa,410,San Ignacio,4,*,*,"23°42'24.725"" N","106°27'28.798"" W"
148941,25,Sinaloa,411,San Ignacio,33,15,18,"24°09'27.606"" N","106°24'28.341"" W"
148942,25,Sinaloa,431,San Ignacio,17,8,9,"23°48'09.015"" N","106°25'29.380"" W"
148943,25,Sinaloa,444,San Ignacio,12,*,*,"23°53'39.653"" N","106°15'09.493"" W"
148944,25,Sinaloa,445,San Ignacio,4,*,*,"23°42'28.083"" N","106°18'18.212"" W"
148945,25,Sinaloa,506,San Ignacio,7,2,5,"23°48'53.262"" N","106°24'19.163"" W"
148946,25,Sinaloa,507,San Ignacio,5,*,*,"23°40'07.439"" N","106°19'38.783"" W"
148947,25,Sinaloa,636,San Ignacio,5,0,5,"24°16'25.949"" N","106°05'11.990"" W"
148948,25,Sinaloa,676,San Ignacio,415,195,220,"23°39'52.378"" N","106°48'07.202"" W"
148949,25,Sinaloa,679,San Ignacio,48,20,28,"23°35'10.553"" N","106°41'44.009"" W"
148950,25,Sinaloa,681,San Ignacio,1,*,*,"23°55'13.069"" N","106°39'53.772"" W"
148951,25,Sinaloa,691,San Ignacio,15,9,6,"24°06'07.270"" N","106°25'06.389"" W"
148952,25,Sinaloa,698,San Ignacio,36,18,18,"23°56'15.879"" N","105°59'04.509"" W"
148953,25,Sinaloa,701,San Ignacio,4,*,*,"23°51'42.861"" N","105°58'50.440"" W"
148954,25,Sinaloa,702,San Ignacio,12,*,*,"23°51'59.747"" N","105°58'07.859"" W"
148955,25,Sinaloa,706,San Ignacio,2,*,*,"24°04'45.742"" N","106°06'38.865"" W"
148956,25,Sinaloa,710,San Ignacio,2,*,*,"23°57'39.696"" N","106°21'54.397"" W"
148957,25,Sinaloa,712,San Ignacio,28,13,15,"23°39'05.442"" N","106°44'31.835"" W"
148958,25,Sinaloa,732,San Ignacio,2,*,*,"24°07'54.940"" N","106°25'07.860"" W"
148959,25,Sinaloa,736,San Ignacio,7,*,*,"23°44'37.885"" N","106°46'31.547"" W"
